ATTR_NPI,DEF_SUB,ACO_NUM,aco_epi_cnt
1023058369,PPI_IOP_MJRLE_KNEE,A3391,18
1023060993,PPI_IOP_MJRLE_HIP,,16
1023060993,PPI_IOP_MJRLE_KNEE,,17
1023065380,PPI_IOP_MJRLE_HIP,,19
1023066891,PPI_IOP_MJRLE_HIP,,12
1023066891,PPI_IOP_MJRLE_KNEE,,28
1023067055,PPI_IOP_MJRLE_HIP,,35
1023067055,PPI_IOP_MJRLE_KNEE,,84
1023069812,PPI_IOP_MJRLE_HIP,,13
1023069812,PPI_IOP_MJRLE_KNEE,,63
1023070828,PPI_IOP_MJRLE_KNEE,,13
1023071081,PPI_IOP_MJRLE_KNEE,,25
1023071081,PPI_IOP_MJRLE_KNEE,A3327,22
1023071859,PPI_IOP_MJRLE_HIP,,17
1023071859,PPI_IOP_MJRLE_KNEE,,35
1023072261,PPI_IOP_MJRLE_HIP,,14
1023072261,PPI_IOP_MJRLE_KNEE,,14
1023074960,PPI_IOP_MJRLE_HIP,,12
1023074960,PPI_IOP_MJRLE_KNEE,,21
1023076965,PPI_IOP_MJRLE_HIP,,13
1023076965,PPI_IOP_MJRLE_HIP,A3454,13
1023076965,PPI_IOP_MJRLE_KNEE,,21
1023076965,PPI_IOP_MJRLE_KNEE,A3454,20
1023080892,PPI_IOP_MJRLE_HIP,,130
1023080892,PPI_IOP_MJRLE_KNEE,,184
1023086022,PPI_IOP_MJRLE_HIP,,23
1023086022,PPI_IOP_MJRLE_KNEE,,45
1023087376,PPI_IOP_MJRLE_HIP,,31
1023087376,PPI_IOP_MJRLE_KNEE,,65
1023087723,PPI_IOP_MJRLE_HIP,,41
1023087723,PPI_IOP_MJRLE_HIP,A3696,14
1023087723,PPI_IOP_MJRLE_KNEE,,16
1023087723,PPI_IOP_MJRLE_KNEE,A3696,12
1023089083,PPI_IOP_MJRLE_HIP,,25
1023089083,PPI_IOP_MJRLE_KNEE,,60
1023089083,PPI_IOP_MJRLE_KNEE,A1095,13
1023089646,PPI_IOP_MJRLE_HIP,,11
1023089646,PPI_IOP_MJRLE_KNEE,,37
1023091444,PPI_IOP_MJRLE_HIP,,60
1023091444,PPI_IOP_MJRLE_HIP,A3504,22
1023091444,PPI_IOP_MJRLE_HIP,A3675,60
1023091444,PPI_IOP_MJRLE_HIP,A4558,11
1023091444,PPI_IOP_MJRLE_KNEE,,105
1023091444,PPI_IOP_MJRLE_KNEE,A3504,36
1023091444,PPI_IOP_MJRLE_KNEE,A3675,122
1023091444,PPI_IOP_MJRLE_KNEE,A4558,20
1023093317,PPI_IOP_MJRLE_HIP,,16
1023093317,PPI_IOP_MJRLE_HIP,A3281,26
1023093317,PPI_IOP_MJRLE_KNEE,,35
1023093317,PPI_IOP_MJRLE_KNEE,A3281,50
1023094349,PPI_IOP_MJRLE_HIP,,135
1023094349,PPI_IOP_MJRLE_KNEE,,347
1023094349,PPI_IOP_MJRLE_KNEE,A3791,26
1023097276,PPI_IOP_MJRLE_HIP,,18
1023097276,PPI_IOP_MJRLE_KNEE,,17
1023100922,PPI_IOP_MJRLE_HIP,,25
1023100922,PPI_IOP_MJRLE_KNEE,,16
1023100922,PPI_IOP_MJRLE_KNEE,A3029,11
1023101375,PPI_IOP_MJRLE_KNEE,,29
1023120201,PPI_IOP_MJRLE_HIP,,14
1023120201,PPI_IOP_MJRLE_KNEE,,40
1023120201,PPI_IOP_MJRLE_KNEE,A4976,19
1023125713,PPI_IOP_MJRLE_KNEE,,35
1023125713,PPI_IOP_MJRLE_KNEE,A4566,24
1023127701,PPI_IOP_MJRLE_KNEE,,27
1023128741,PPI_IOP_MJRLE_HIP,,19
1023128741,PPI_IOP_MJRLE_KNEE,,11
1023149044,PPI_IOP_MJRLE_HIP,,100
1023149044,PPI_IOP_MJRLE_KNEE,,102
1023162732,PPI_IOP_MJRLE_KNEE,,22
1023162732,PPI_IOP_MJRLE_KNEE,A3029,14
1023179066,PPI_IOP_MJRLE_KNEE,A2097,55
1023202058,PPI_IOP_MJRLE_KNEE,,15
1023202058,PPI_IOP_MJRLE_KNEE,A2019,26
1023203924,PPI_IOP_MJRLE_KNEE,,33
1023205077,PPI_IOP_MJRLE_HIP,,16
1023211794,PPI_IOP_MJRLE_KNEE,,39
1023212024,PPI_IOP_MJRLE_HIP,,11
1023212404,PPI_IOP_MJRLE_HIP,,14
1023217890,PPI_IOP_MJRLE_HIP,,77
1023217890,PPI_IOP_MJRLE_HIP,A1204,11
1023217890,PPI_IOP_MJRLE_HIP,A2616,18
1023217890,PPI_IOP_MJRLE_HIP,A3623,83
1023217890,PPI_IOP_MJRLE_KNEE,,45
1023217890,PPI_IOP_MJRLE_KNEE,A2616,17
1023217890,PPI_IOP_MJRLE_KNEE,A3623,85
1023227683,PPI_IOP_MJRLE_HIP,,15
1023242088,PPI_IOP_MJRLE_HIP,,12
1023242088,PPI_IOP_MJRLE_HIP,A2500,51
1023242088,PPI_IOP_MJRLE_KNEE,,20
1023242088,PPI_IOP_MJRLE_KNEE,A2500,73
1023273901,PPI_IOP_MJRLE_HIP,A3822,17
1023273901,PPI_IOP_MJRLE_KNEE,A3822,21
1023274990,PPI_IOP_MJRLE_HIP,,14
1023295938,PPI_IOP_MJRLE_HIP,,22
1023295938,PPI_IOP_MJRLE_KNEE,,39
1023304037,PPI_IOP_MJRLE_HIP,,30
1023304037,PPI_IOP_MJRLE_KNEE,,58
1023304037,PPI_IOP_MJRLE_KNEE,A2616,11
1023307626,PPI_IOP_MJRLE_KNEE,,13
1023307626,PPI_IOP_MJRLE_KNEE,A3250,16
1023307899,PPI_IOP_MJRLE_HIP,,20
1023307899,PPI_IOP_MJRLE_HIP,A4901,26
1023307899,PPI_IOP_MJRLE_KNEE,,16
1023307899,PPI_IOP_MJRLE_KNEE,A4901,23
1023338449,PPI_IOP_MJRLE_HIP,,45
1023339298,PPI_IOP_MJRLE_HIP,,21
1023347846,PPI_IOP_MJRLE_KNEE,,16
1023351194,PPI_IOP_MJRLE_HIP,,63
1023351194,PPI_IOP_MJRLE_KNEE,,51
1023377751,PPI_IOP_MJRLE_HIP,,42
1023377751,PPI_IOP_MJRLE_HIP,A2024,41
1023377751,PPI_IOP_MJRLE_KNEE,,41
1023377751,PPI_IOP_MJRLE_KNEE,A2024,37
1023379849,PPI_IOP_MJRLE_HIP,,252
1023379849,PPI_IOP_MJRLE_KNEE,,388
1023384997,PPI_IOP_MJRLE_HIP,,29
1023384997,PPI_IOP_MJRLE_HIP,A2500,13
1023384997,PPI_IOP_MJRLE_HIP,A2617,16
1023384997,PPI_IOP_MJRLE_KNEE,,30
1023384997,PPI_IOP_MJRLE_KNEE,A2500,14
1023428653,PPI_IOP_MJRLE_HIP,,31
1023428653,PPI_IOP_MJRLE_KNEE,,35
1023433695,PPI_IOP_MJRLE_HIP,,30
1023451648,PPI_IOP_MJRLE_HIP,,29
1023451648,PPI_IOP_MJRLE_KNEE,,28
1023455748,PPI_IOP_MJRLE_HIP,,77
1023455748,PPI_IOP_MJRLE_HIP,A1652,13
1023455748,PPI_IOP_MJRLE_HIP,A2217,78
1023455748,PPI_IOP_MJRLE_KNEE,,97
1023455748,PPI_IOP_MJRLE_KNEE,A1652,15
1023455748,PPI_IOP_MJRLE_KNEE,A2217,78
1023456720,PPI_IOP_MJRLE_HIP,,28
1023456720,PPI_IOP_MJRLE_HIP,A2880,31
1023456720,PPI_IOP_MJRLE_KNEE,,32
1023456720,PPI_IOP_MJRLE_KNEE,A2880,37
1023456720,PPI_IOP_MJRLE_KNEE,A3566,11
1023498458,PPI_IOP_MJRLE_HIP,,22
1023498458,PPI_IOP_MJRLE_HIP,A4756,16
1023498458,PPI_IOP_MJRLE_KNEE,,19
1023498458,PPI_IOP_MJRLE_KNEE,A4756,17
1033102025,PPI_IOP_MJRLE_KNEE,A3834,11
1033102223,PPI_IOP_MJRLE_KNEE,,15
1033102223,PPI_IOP_MJRLE_KNEE,A2592,16
1033102686,PPI_IOP_MJRLE_HIP,,22
1033102686,PPI_IOP_MJRLE_HIP,A3380,40
1033102686,PPI_IOP_MJRLE_HIP,A3397,23
1033102686,PPI_IOP_MJRLE_KNEE,A3380,18
1033102686,PPI_IOP_MJRLE_KNEE,A3397,15
1033104666,PPI_IOP_MJRLE_KNEE,,39
1033104666,PPI_IOP_MJRLE_KNEE,A2542,21
1033107883,PPI_IOP_MJRLE_KNEE,,13
1033109632,PPI_IOP_MJRLE_HIP,,14
1033109632,PPI_IOP_MJRLE_KNEE,,14
1033112040,PPI_IOP_MJRLE_KNEE,,13
1033112040,PPI_IOP_MJRLE_KNEE,A4803,29
1033112206,PPI_IOP_MJRLE_HIP,,12
1033112206,PPI_IOP_MJRLE_HIP,A1216,13
1033112206,PPI_IOP_MJRLE_KNEE,,11
1033112206,PPI_IOP_MJRLE_KNEE,A1216,25
1033114178,PPI_IOP_MJRLE_HIP,,20
1033114178,PPI_IOP_MJRLE_KNEE,,21
1033114327,PPI_IOP_MJRLE_HIP,,13
1033114327,PPI_IOP_MJRLE_KNEE,,19
1033118765,PPI_IOP_MJRLE_HIP,,15
1033118765,PPI_IOP_MJRLE_KNEE,,27
1033118799,PPI_IOP_MJRLE_HIP,,66
1033118799,PPI_IOP_MJRLE_KNEE,,32
1033119490,PPI_IOP_MJRLE_KNEE,,76
1033119490,PPI_IOP_MJRLE_KNEE,A2616,12
1033120621,PPI_IOP_MJRLE_KNEE,,22
1033123179,PPI_IOP_MJRLE_KNEE,,46
1033128632,PPI_IOP_MJRLE_HIP,,12
1033128632,PPI_IOP_MJRLE_KNEE,A4657,18
1033141304,PPI_IOP_MJRLE_KNEE,,12
1033142203,PPI_IOP_MJRLE_HIP,,19
1033142203,PPI_IOP_MJRLE_HIP,A3224,41
1033142203,PPI_IOP_MJRLE_KNEE,,14
1033142203,PPI_IOP_MJRLE_KNEE,A3224,42
1033145875,PPI_IOP_MJRLE_HIP,,11
1033147376,PPI_IOP_MJRLE_KNEE,,14
1033149901,PPI_IOP_MJRLE_HIP,,11
1033149901,PPI_IOP_MJRLE_HIP,A3822,13
1033149901,PPI_IOP_MJRLE_KNEE,,23
1033149901,PPI_IOP_MJRLE_KNEE,A3822,16
1033150610,PPI_IOP_MJRLE_HIP,,39
1033150610,PPI_IOP_MJRLE_HIP,A1459,21
1033150610,PPI_IOP_MJRLE_HIP,A2773,15
1033150610,PPI_IOP_MJRLE_HIP,A3273,27
1033150610,PPI_IOP_MJRLE_KNEE,,38
1033150610,PPI_IOP_MJRLE_KNEE,A1459,37
1033150610,PPI_IOP_MJRLE_KNEE,A2773,18
1033150610,PPI_IOP_MJRLE_KNEE,A3273,25
1033150966,PPI_IOP_MJRLE_HIP,,56
1033150966,PPI_IOP_MJRLE_HIP,A3476,12
1033150966,PPI_IOP_MJRLE_KNEE,,55
1033153564,PPI_IOP_MJRLE_HIP,,15
1033159355,PPI_IOP_MJRLE_HIP,,12
1033162896,PPI_IOP_MJRLE_KNEE,,17
1033163308,PPI_IOP_MJRLE_HIP,,82
1033163308,PPI_IOP_MJRLE_HIP,A3579,14
1033163308,PPI_IOP_MJRLE_HIP,A3696,23
1033163308,PPI_IOP_MJRLE_KNEE,,31
1033163308,PPI_IOP_MJRLE_KNEE,A3696,11
1033172200,PPI_IOP_MJRLE_HIP,,67
1033173430,PPI_IOP_MJRLE_HIP,,66
1033173430,PPI_IOP_MJRLE_HIP,A4527,22
1033173430,PPI_IOP_MJRLE_KNEE,,73
1033173430,PPI_IOP_MJRLE_KNEE,A3380,11
1033173430,PPI_IOP_MJRLE_KNEE,A4527,43
1033175138,PPI_IOP_MJRLE_KNEE,,44
1033175138,PPI_IOP_MJRLE_KNEE,A3760,29
1033175138,PPI_IOP_MJRLE_KNEE,A4992,13
1033175187,PPI_IOP_MJRLE_HIP,,31
1033175187,PPI_IOP_MJRLE_KNEE,,25
1033175807,PPI_IOP_MJRLE_HIP,,31
1033175807,PPI_IOP_MJRLE_KNEE,,46
1033175856,PPI_IOP_MJRLE_KNEE,,11
1033176417,PPI_IOP_MJRLE_HIP,A4641,13
1033177282,PPI_IOP_MJRLE_HIP,,98
1033177282,PPI_IOP_MJRLE_HIP,A1215,25
1033177282,PPI_IOP_MJRLE_HIP,A3283,39
1033177282,PPI_IOP_MJRLE_KNEE,,166
1033177282,PPI_IOP_MJRLE_KNEE,A1215,51
1033177282,PPI_IOP_MJRLE_KNEE,A3283,59
1033180922,PPI_IOP_MJRLE_HIP,,20
1033180922,PPI_IOP_MJRLE_KNEE,,43
1033180948,PPI_IOP_MJRLE_HIP,,21
1033180948,PPI_IOP_MJRLE_HIP,A2660,11
1033180948,PPI_IOP_MJRLE_KNEE,,33
1033180948,PPI_IOP_MJRLE_KNEE,A2660,11
1033182050,PPI_IOP_MJRLE_HIP,,11
1033182076,PPI_IOP_MJRLE_HIP,,12
1033183140,PPI_IOP_MJRLE_HIP,,233
1033183140,PPI_IOP_MJRLE_KNEE,,304
1033183140,PPI_IOP_MJRLE_KNEE,A4775,17
1033183363,PPI_IOP_MJRLE_HIP,,33
1033183363,PPI_IOP_MJRLE_HIP,A2620,80
1033184213,PPI_IOP_MJRLE_KNEE,,16
1033184478,PPI_IOP_MJRLE_HIP,,18
1033184486,PPI_IOP_MJRLE_HIP,,12
1033184486,PPI_IOP_MJRLE_KNEE,,17
1033186309,PPI_IOP_MJRLE_KNEE,,33
1033186309,PPI_IOP_MJRLE_KNEE,A3273,30
1033187869,PPI_IOP_MJRLE_HIP,,104
1033187869,PPI_IOP_MJRLE_KNEE,,99
1033188800,PPI_IOP_MJRLE_HIP,,23
1033188800,PPI_IOP_MJRLE_HIP,A2706,15
1033188800,PPI_IOP_MJRLE_KNEE,,51
1033188800,PPI_IOP_MJRLE_KNEE,A2706,18
1033189535,PPI_IOP_MJRLE_KNEE,,42
1033189535,PPI_IOP_MJRLE_KNEE,A4799,13
1033189576,PPI_IOP_MJRLE_KNEE,,14
1033192497,PPI_IOP_MJRLE_HIP,,177
1033192497,PPI_IOP_MJRLE_HIP,A2024,179
1033192497,PPI_IOP_MJRLE_HIP,A3318,74
1033192497,PPI_IOP_MJRLE_HIP,A3454,11
1033192497,PPI_IOP_MJRLE_HIP,A3457,15
1033192497,PPI_IOP_MJRLE_HIP,A3560,12
1033192497,PPI_IOP_MJRLE_HIP,A3671,15
1033192497,PPI_IOP_MJRLE_KNEE,,193
1033192497,PPI_IOP_MJRLE_KNEE,A2024,144
1033192497,PPI_IOP_MJRLE_KNEE,A3318,71
1033192497,PPI_IOP_MJRLE_KNEE,A3457,26
1033192497,PPI_IOP_MJRLE_KNEE,A3671,11
1033192497,PPI_IOP_MJRLE_KNEE,A5056,12
1033195029,PPI_IOP_MJRLE_HIP,,18
1033195029,PPI_IOP_MJRLE_KNEE,,13
1033196050,PPI_IOP_MJRLE_HIP,,81
1033196050,PPI_IOP_MJRLE_HIP,A2542,20
1033196050,PPI_IOP_MJRLE_HIP,A3274,13
1033196050,PPI_IOP_MJRLE_HIP,A4889,11
1033196050,PPI_IOP_MJRLE_KNEE,,143
1033196050,PPI_IOP_MJRLE_KNEE,A2067,20
1033196050,PPI_IOP_MJRLE_KNEE,A2542,32
1033196050,PPI_IOP_MJRLE_KNEE,A3274,30
1033196050,PPI_IOP_MJRLE_KNEE,A4889,19
1033197215,PPI_IOP_MJRLE_HIP,,12
1033197215,PPI_IOP_MJRLE_KNEE,,19
1033197215,PPI_IOP_MJRLE_KNEE,A3633,13
1033198833,PPI_IOP_MJRLE_HIP,,19
1033198833,PPI_IOP_MJRLE_HIP,A1199,34
1033198833,PPI_IOP_MJRLE_KNEE,,29
1033198833,PPI_IOP_MJRLE_KNEE,A1199,44
1033201058,PPI_IOP_MJRLE_HIP,,12
1033201058,PPI_IOP_MJRLE_KNEE,,11
1033217864,PPI_IOP_MJRLE_HIP,,72
1033217864,PPI_IOP_MJRLE_KNEE,,121
1033236823,PPI_IOP_MJRLE_HIP,,30
1033236823,PPI_IOP_MJRLE_HIP,A2284,14
1033236823,PPI_IOP_MJRLE_KNEE,,23
1033236823,PPI_IOP_MJRLE_KNEE,A2284,28
1033236823,PPI_IOP_MJRLE_KNEE,A3317,19
1033244207,PPI_IOP_MJRLE_HIP,,33
1033244207,PPI_IOP_MJRLE_HIP,A3774,15
1033244207,PPI_IOP_MJRLE_KNEE,,36
1033244207,PPI_IOP_MJRLE_KNEE,A3774,23
1033269147,PPI_IOP_MJRLE_HIP,,20
1033269147,PPI_IOP_MJRLE_KNEE,,52
1033269147,PPI_IOP_MJRLE_KNEE,A2251,12
1033271697,PPI_IOP_MJRLE_KNEE,,75
1033271697,PPI_IOP_MJRLE_KNEE,A2584,16
1033288659,PPI_IOP_MJRLE_HIP,,149
1033288659,PPI_IOP_MJRLE_HIP,A2057,30
1033288659,PPI_IOP_MJRLE_HIP,A4868,24
1033288659,PPI_IOP_MJRLE_KNEE,,121
1033288659,PPI_IOP_MJRLE_KNEE,A2057,25
1033288659,PPI_IOP_MJRLE_KNEE,A4868,20
1033296330,PPI_IOP_MJRLE_KNEE,,26
1033296330,PPI_IOP_MJRLE_KNEE,A3577,12
1033296330,PPI_IOP_MJRLE_KNEE,A3580,22
1033300603,PPI_IOP_MJRLE_HIP,,32
1033300603,PPI_IOP_MJRLE_HIP,A1628,20
1033300603,PPI_IOP_MJRLE_KNEE,,27
1033300603,PPI_IOP_MJRLE_KNEE,A1628,13
1033312632,PPI_IOP_MJRLE_HIP,,24
1033313788,PPI_IOP_MJRLE_HIP,,15
1033314042,PPI_IOP_MJRLE_HIP,,59
1033314042,PPI_IOP_MJRLE_HIP,A1026,40
1033314042,PPI_IOP_MJRLE_KNEE,,32
1033314042,PPI_IOP_MJRLE_KNEE,A1026,50
1033314042,PPI_IOP_MJRLE_KNEE,A1059,15
1033314984,PPI_IOP_MJRLE_HIP,,107
1033314984,PPI_IOP_MJRLE_HIP,A2550,21
1033314984,PPI_IOP_MJRLE_KNEE,,99
1033314984,PPI_IOP_MJRLE_KNEE,A2550,18
1033317219,PPI_IOP_MJRLE_HIP,,34
1033317219,PPI_IOP_MJRLE_KNEE,,16
1033326806,PPI_IOP_MJRLE_HIP,,14
1033326806,PPI_IOP_MJRLE_KNEE,,11
1033327150,PPI_IOP_MJRLE_HIP,,28
1033327150,PPI_IOP_MJRLE_KNEE,,19
1033329990,PPI_IOP_MJRLE_KNEE,,19
1033344296,PPI_IOP_MJRLE_KNEE,,13
1033346168,PPI_IOP_MJRLE_HIP,,34
1033346168,PPI_IOP_MJRLE_KNEE,,13
1033348461,PPI_IOP_MJRLE_HIP,,19
1033348461,PPI_IOP_MJRLE_KNEE,,13
1033361100,PPI_IOP_MJRLE_HIP,,17
1033365457,PPI_IOP_MJRLE_HIP,,56
1033365457,PPI_IOP_MJRLE_HIP,A2193,20
1033365457,PPI_IOP_MJRLE_KNEE,,85
1033365457,PPI_IOP_MJRLE_KNEE,A2193,21
1033371992,PPI_IOP_MJRLE_HIP,,12
1033371992,PPI_IOP_MJRLE_HIP,A1204,16
1033371992,PPI_IOP_MJRLE_KNEE,,12
1033380597,PPI_IOP_MJRLE_HIP,,16
1033380936,PPI_IOP_MJRLE_KNEE,,55
1033380936,PPI_IOP_MJRLE_KNEE,A2308,31
1033380936,PPI_IOP_MJRLE_KNEE,A4868,54
1033394184,PPI_IOP_MJRLE_HIP,,19
1033404934,PPI_IOP_MJRLE_HIP,,44
1033404934,PPI_IOP_MJRLE_KNEE,,21
1033408224,PPI_IOP_MJRLE_HIP,,26
1033409842,PPI_IOP_MJRLE_HIP,,31
1033409842,PPI_IOP_MJRLE_HIP,A3504,44
1033409842,PPI_IOP_MJRLE_HIP,A3675,16
1033409842,PPI_IOP_MJRLE_KNEE,,24
1033409842,PPI_IOP_MJRLE_KNEE,A3504,38
1033434535,PPI_IOP_MJRLE_HIP,,47
1033434535,PPI_IOP_MJRLE_HIP,A1001,65
1033434535,PPI_IOP_MJRLE_KNEE,,27
1033434535,PPI_IOP_MJRLE_KNEE,A1001,58
1033437330,PPI_IOP_MJRLE_HIP,,16
1033438825,PPI_IOP_MJRLE_KNEE,,48
1033438825,PPI_IOP_MJRLE_KNEE,A3579,11
1033438825,PPI_IOP_MJRLE_KNEE,A3696,20
1033439740,PPI_IOP_MJRLE_HIP,,12
1033444120,PPI_IOP_MJRLE_HIP,,25
1033444120,PPI_IOP_MJRLE_KNEE,,35
1033450622,PPI_IOP_MJRLE_HIP,,14
1033450622,PPI_IOP_MJRLE_HIP,A3578,23
1033450622,PPI_IOP_MJRLE_HIP,A4692,53
1033450622,PPI_IOP_MJRLE_KNEE,,28
1033450622,PPI_IOP_MJRLE_KNEE,A3578,21
1033450622,PPI_IOP_MJRLE_KNEE,A4692,84
1033472022,PPI_IOP_MJRLE_HIP,,215
1033472022,PPI_IOP_MJRLE_HIP,A3873,13
1033472022,PPI_IOP_MJRLE_HIP,A4775,18
1033472022,PPI_IOP_MJRLE_HIP,A4777,17
1033472022,PPI_IOP_MJRLE_HIP,A4824,16
1033472022,PPI_IOP_MJRLE_KNEE,,211
1033472022,PPI_IOP_MJRLE_KNEE,A3873,12
1033472022,PPI_IOP_MJRLE_KNEE,A4824,12
1033475330,PPI_IOP_MJRLE_HIP,,15
1033475330,PPI_IOP_MJRLE_HIP,A1736,11
1033475330,PPI_IOP_MJRLE_KNEE,,25
1033475330,PPI_IOP_MJRLE_KNEE,A1736,17
1033475330,PPI_IOP_MJRLE_KNEE,A3320,12
1033476809,PPI_IOP_MJRLE_HIP,,40
1033476809,PPI_IOP_MJRLE_KNEE,,40
1033478367,PPI_IOP_MJRLE_HIP,,14
1033478367,PPI_IOP_MJRLE_HIP,A2714,12
1033478367,PPI_IOP_MJRLE_KNEE,A2714,21
1033506704,PPI_IOP_MJRLE_HIP,,15
1033529409,PPI_IOP_MJRLE_HIP,A4551,24
1033529409,PPI_IOP_MJRLE_KNEE,A4551,19
1033558010,PPI_IOP_MJRLE_HIP,,17
1033598008,PPI_IOP_MJRLE_HIP,,23
1033598008,PPI_IOP_MJRLE_KNEE,,12
1043200306,PPI_IOP_MJRLE_HIP,,22
1043200306,PPI_IOP_MJRLE_HIP,A1297,13
1043200306,PPI_IOP_MJRLE_HIP,A3317,36
1043200306,PPI_IOP_MJRLE_HIP,A3470,28
1043200306,PPI_IOP_MJRLE_KNEE,,32
1043200306,PPI_IOP_MJRLE_KNEE,A1297,11
1043200306,PPI_IOP_MJRLE_KNEE,A3317,42
1043200306,PPI_IOP_MJRLE_KNEE,A3470,35
1043204787,PPI_IOP_MJRLE_HIP,,15
1043207574,PPI_IOP_MJRLE_HIP,,87
1043207574,PPI_IOP_MJRLE_HIP,A1225,17
1043207574,PPI_IOP_MJRLE_KNEE,,69
1043207574,PPI_IOP_MJRLE_KNEE,A1225,14
1043209513,PPI_IOP_MJRLE_HIP,,13
1043209513,PPI_IOP_MJRLE_KNEE,,21
1043210156,PPI_IOP_MJRLE_KNEE,,12
1043210701,PPI_IOP_MJRLE_HIP,,27
1043210701,PPI_IOP_MJRLE_HIP,A1033,28
1043210701,PPI_IOP_MJRLE_KNEE,,27
1043210701,PPI_IOP_MJRLE_KNEE,A1033,34
1043217276,PPI_IOP_MJRLE_KNEE,,13
1043218050,PPI_IOP_MJRLE_HIP,,14
1043218050,PPI_IOP_MJRLE_HIP,A4707,14
1043218050,PPI_IOP_MJRLE_KNEE,A4707,11
1043218266,PPI_IOP_MJRLE_KNEE,,12
1043218829,PPI_IOP_MJRLE_HIP,,25
1043218829,PPI_IOP_MJRLE_KNEE,,16
1043220833,PPI_IOP_MJRLE_KNEE,,20
1043221658,PPI_IOP_MJRLE_HIP,,78
1043221658,PPI_IOP_MJRLE_HIP,A2505,16
1043221658,PPI_IOP_MJRLE_KNEE,,89
1043221658,PPI_IOP_MJRLE_KNEE,A2505,33
1043223605,PPI_IOP_MJRLE_KNEE,,14
1043239437,PPI_IOP_MJRLE_HIP,,15
1043239437,PPI_IOP_MJRLE_KNEE,,29
1043241573,PPI_IOP_MJRLE_HIP,,27
1043241573,PPI_IOP_MJRLE_HIP,A3470,15
1043241573,PPI_IOP_MJRLE_KNEE,,27
1043241573,PPI_IOP_MJRLE_KNEE,A3470,13
1043241573,PPI_IOP_MJRLE_KNEE,A5033,13
1043244460,PPI_IOP_MJRLE_KNEE,,15
1043245293,PPI_IOP_MJRLE_KNEE,,14
1043247208,PPI_IOP_MJRLE_HIP,,42
1043247208,PPI_IOP_MJRLE_HIP,A3473,15
1043247208,PPI_IOP_MJRLE_KNEE,,155
1043247208,PPI_IOP_MJRLE_KNEE,A1175,12
1043247208,PPI_IOP_MJRLE_KNEE,A2710,14
1043247208,PPI_IOP_MJRLE_KNEE,A3473,45
1043251655,PPI_IOP_MJRLE_HIP,,143
1043251655,PPI_IOP_MJRLE_HIP,A1161,37
1043251655,PPI_IOP_MJRLE_HIP,A3030,22
1043251655,PPI_IOP_MJRLE_HIP,A3327,13
1043251655,PPI_IOP_MJRLE_HIP,A4592,14
1043251655,PPI_IOP_MJRLE_HIP,A4830,57
1043251655,PPI_IOP_MJRLE_KNEE,,155
1043251655,PPI_IOP_MJRLE_KNEE,A1161,49
1043251655,PPI_IOP_MJRLE_KNEE,A2107,11
1043251655,PPI_IOP_MJRLE_KNEE,A3030,24
1043251655,PPI_IOP_MJRLE_KNEE,A3327,14
1043251655,PPI_IOP_MJRLE_KNEE,A4592,20
1043251655,PPI_IOP_MJRLE_KNEE,A4830,77
1043252042,PPI_IOP_MJRLE_HIP,,22
1043252042,PPI_IOP_MJRLE_HIP,A3318,13
1043252042,PPI_IOP_MJRLE_KNEE,,35
1043252042,PPI_IOP_MJRLE_KNEE,A3318,21
1043253586,PPI_IOP_MJRLE_HIP,,37
1043253586,PPI_IOP_MJRLE_KNEE,,73
1043257728,PPI_IOP_MJRLE_HIP,,119
1043257728,PPI_IOP_MJRLE_HIP,A1001,128
1043257728,PPI_IOP_MJRLE_KNEE,,121
1043257728,PPI_IOP_MJRLE_KNEE,A1001,134
1043262348,PPI_IOP_MJRLE_KNEE,A2424,14
1043269715,PPI_IOP_MJRLE_HIP,,13
1043269715,PPI_IOP_MJRLE_KNEE,,21
1043269715,PPI_IOP_MJRLE_KNEE,A3509,17
1043269715,PPI_IOP_MJRLE_KNEE,A4573,14
1043269806,PPI_IOP_MJRLE_HIP,,23
1043269806,PPI_IOP_MJRLE_KNEE,,33
1043270598,PPI_IOP_MJRLE_HIP,,19
1043274798,PPI_IOP_MJRLE_HIP,,35
1043274798,PPI_IOP_MJRLE_HIP,A2616,25
1043274798,PPI_IOP_MJRLE_HIP,A3486,12
1043274798,PPI_IOP_MJRLE_HIP,A4585,11
1043274798,PPI_IOP_MJRLE_KNEE,,80
1043274798,PPI_IOP_MJRLE_KNEE,A2067,13
1043274798,PPI_IOP_MJRLE_KNEE,A2616,29
1043274798,PPI_IOP_MJRLE_KNEE,A3486,11
1043274798,PPI_IOP_MJRLE_KNEE,A4585,16
1043277312,PPI_IOP_MJRLE_KNEE,,17
1043277312,PPI_IOP_MJRLE_KNEE,A2342,17
1043279474,PPI_IOP_MJRLE_HIP,,37
1043279474,PPI_IOP_MJRLE_HIP,A1262,23
1043279474,PPI_IOP_MJRLE_HIP,A2729,13
1043279474,PPI_IOP_MJRLE_KNEE,,37
1043279474,PPI_IOP_MJRLE_KNEE,A1262,33
1043281470,PPI_IOP_MJRLE_KNEE,,22
1043282528,PPI_IOP_MJRLE_HIP,,44
1043282528,PPI_IOP_MJRLE_KNEE,,44
1043282528,PPI_IOP_MJRLE_KNEE,A2299,11
1043286776,PPI_IOP_MJRLE_HIP,,38
1043286776,PPI_IOP_MJRLE_HIP,A2616,12
